epoch,temp,train_loss,val_loss,train_var,train_quant_loss,val_quant_loss
1,1.025,1.1203159244436967,1.0791627022425334,0.00013563809238296114,0.3852615134255928,0.24399432833989462
2,1.05,1.0817238553365072,1.0658100414276124,0.00021587298773515054,0.7130643229233591,0.5665308032035827
3,1.075,1.0705772824036448,1.0593407554626464,0.0003133424154989291,0.5039300206585934,0.4319226088523865
4,1.1,1.0648457407031142,1.055088254928589,0.00046056769183722504,0.5851150617515831,0.5597847304344177
5,1.125,1.0605889136833058,1.0526203037897746,0.0005508877454211184,0.5472919464278639,0.6246636401812236
6,1.15,1.0572336707533452,1.0481129843393961,0.0006305860415787289,0.5400259702331142,0.4545440991719564
7,1.175,1.0542732156787002,1.0452253042856852,0.0007073737879675862,0.5337949529363398,0.47997473637262983
8,1.2,1.051278264530918,1.0446426184972126,0.000781259963648361,0.567079648310678,0.5131916240056356
9,1.225,1.050035774615773,1.0420905993779501,0.0008665911232513425,0.5714945188656188,0.5417734444936116
10,1.25,1.0475373866934525,1.0414061838785806,0.0009485966826527657,0.6075904611955609,0.7105883410771687
11,1.275,1.0458318952426575,1.0395764023462932,0.0010269362164759322,0.5539883454306084,0.45504004033406575
12,1.3,1.0438970822953342,1.0370453214645385,0.001156371871074825,0.49730839014053346,0.4703474949200948
13,1.325,1.0425193851872494,1.0357795667648315,0.001241996059520987,0.4607677282366836,0.39493924570083616
14,1.35,1.0404501141665274,1.033095994313558,0.00143213329499326,0.3917359038152193,0.374155374844869
15,1.375,1.0382461356782076,1.0309914604822794,0.0016111653362515202,0.3118354074160258,0.2690994103749593
16,1.4,1.0366373510026095,1.030364821434021,0.0019366871159066234,0.26377966790450247,0.21839318068822225
17,1.425,1.035361851742393,1.028597333908081,0.0022343166242762094,0.2131226343773959,0.16808493661880494
18,1.45,1.03403978254084,1.0281811612447103,0.002529534911148642,0.1811398142513476,0.17309845574696858
19,1.475,1.033174833096956,1.0283678455352783,0.003030500490283757,0.16542046059223645,0.14778486347198486
20,1.5,1.0316228788944712,1.0252891206741332,0.0036443533734009975,0.1580298381688302,0.14656278562545777
21,1.525,1.0298352873952765,1.0234669733047486,0.004582455500829638,0.15145152070229514,0.14091741784413656
22,1.5499999999999998,1.028329864485222,1.0226281627019247,0.006075676903978252,0.16075234022475127,0.18042122475306194
23,1.575,1.0268837080336453,1.0200969800949096,0.008108368714846539,0.19309944981859442,0.21277692969640097
24,1.6,1.0254127250972547,1.0196779311498005,0.009553701110772396,0.16357535147248653,0.17584321037928263
25,1.625,1.0239557553508825,1.018709992090861,0.010514051070730937,0.13047978864636336,0.11169978189468384
26,1.65,1.0234707838359631,1.0183214124043782,0.011095602402300165,0.12119164750450535,0.13731500562032065
27,1.675,1.0225691568642332,1.0187044162750245,0.01113121946156025,0.12438995497686821,0.13227559677759806
28,1.7000000000000002,1.0219122802834761,1.0169961919784547,0.011571854398961653,0.11969521272391603,0.13828352371851604
29,1.7249999999999999,1.0213570906153897,1.01651886622111,0.01162106917863875,0.11217744441618,0.07897040255864461
30,1.75,1.020689999814619,1.0163329734802247,0.011809469637117887,0.08240749265436541,0.08605300219853719
31,1.775,1.0203718443920737,1.0160411529541016,0.011892912086949014,0.07403456377564815,0.07482172632217407
32,1.7999999999999998,1.0199749361172057,1.0163673871358236,0.01199289816238901,0.07134884876117371,0.06169765694936116
33,1.825,1.01917446735449,1.0154410037994386,0.01209715959900304,0.06410996265578688,0.06824937852223714
34,1.85,1.0191478425578067,1.016312412261963,0.012017464033344336,0.05865530080126043,0.059212051709493
35,1.875,1.0184935851682697,1.0146126019159953,0.012183085776996195,0.054441896262921785,0.05171601947148641
36,1.9,1.0181331285342836,1.0148380460739135,0.012249945009094581,0.05639451873511599,0.0628554073969523
37,1.9249999999999998,1.0176722500784354,1.014485140800476,0.012207236364222409,0.05555817823242723,0.050985967636108395
38,1.95,1.0176873185007196,1.014488029797872,0.012260142141528298,0.05543998246443899,0.055743545214335125
39,1.975,1.0175034680784794,1.0142885478337607,0.01237776520090145,0.05528568071231507,0.05334723250071208
40,2.0,1.0171084187323587,1.014510572751363,0.012210568632342314,0.05509586989252191,0.057425807158152264
41,2.025,1.016489083423949,1.0136760886510212,0.012414608387832055,0.053133194739358465,0.05554322052001953
42,2.05,1.0164257652550412,1.0139034779866536,0.012348618473008013,0.05544916327794393,0.05075362777709961
43,2.075,1.0160790320613928,1.0135366945266724,0.01240070865708485,0.0556735593226918,0.05729640626907349
44,2.0999999999999996,1.015717851120129,1.014078212738037,0.012388747188736473,0.057528086469884505,0.046650617122650145
45,2.125,1.01584262797707,1.0139605099360147,0.012339026022767811,0.05572518019927175,0.0574056396484375
46,2.15,1.015812593593932,1.0131631491978963,0.012470055666670464,0.05984458570313035,0.05740977160135905
47,2.175,1.0153304362882647,1.0131562156677245,0.01251292898022292,0.05757359884496321,0.04934941625595093
48,2.2,1.0150123688547235,1.0131396541595459,0.012436625108122826,0.052269438977827105,0.05844346555074056
49,2.2249999999999996,1.0149408502746047,1.0128706534703573,0.01261377550530852,0.05485290862802874,0.05542597389221191
50,2.25,1.014603921287938,1.0119327745437623,0.012507745157927274,0.05941959344295033,0.05051951885223389
51,2.275,1.0142245997044077,1.0118691911697388,0.012437891619247302,0.053094772271942675,0.04807226514816284
52,2.3,1.0139731862754153,1.0125094006856283,0.012494690858742647,0.05391464118790208,0.05938184372584025
53,2.325,1.0139846030118174,1.0114272537231446,0.01252319209552125,0.056204639995307254,0.04795534547170003
54,2.35,1.013864542626498,1.0118850272496542,0.012490171728165526,0.05393951645232083,0.04729314025243123
55,2.375,1.0133952513075712,1.0110941308339436,0.012740261067031768,0.05188864332332946,0.045843133290608726
56,2.4000000000000004,1.013358738380566,1.011061630566915,0.012558600782825237,0.05108154332846926,0.05319676812489828
57,2.425,1.0130033787509851,1.010878194173177,0.012614561386144998,0.05646349086259541,0.0436979718208313
58,2.4499999999999997,1.0128652869442054,1.011042063077291,0.01265046565025522,0.05208129487957871,0.040996933778127034
59,2.4749999999999996,1.0128528572550992,1.0109751256306967,0.012502484914046107,0.04950237871471204,0.045245204607645674
60,2.5,1.012500729293154,1.0108103990554809,0.012611227748425383,0.050789066992307966,0.04342730871836344
61,2.525,1.0122174343142594,1.010683111190796,0.012687706747860239,0.050845739046732584,0.044010048230489096
62,2.55,1.01217117112143,1.0108781763712564,0.012712654207882128,0.05075607155080427,0.04626337575912476
63,2.575,1.0122206637901172,1.0097671639124552,0.012615700918723617,0.050272504103811164,0.045111536343892415
64,2.5999999999999996,1.0121530376735486,1.0103378445307414,0.012591153202611104,0.0481520538832012,0.04576274760564168
65,2.625,1.011860062448602,1.0104708684285482,0.01259684850752615,0.049152090373792146,0.043545487880706786
66,2.65,1.0114168232031036,1.0101409797668457,0.012716135425525799,0.04926760140636511,0.04525821844736735
67,2.675,1.0115638425726639,1.0104890985488892,0.012605334331395856,0.05151701760710332,0.04201704359054565
68,2.7,1.0111932076069348,1.0100610911051433,0.012496564036529316,0.050768450820655155,0.04455304257074992
69,2.7249999999999996,1.0112348685180932,1.0094109932581583,0.012500716036479724,0.05191146836364478,0.05226126448313395
70,2.75,1.0111819108494542,1.0103058099746705,0.012625724719673917,0.05641205468930696,0.06889301061630249
71,2.775,1.0110689103812502,1.0101154282887777,0.012698061920441034,0.05407441328282942,0.04653980700174967
72,2.8,1.0108912874857585,1.0101826871236166,0.012538884982466698,0.0537410744114926,0.046905378341674804
73,2.825,1.010675483034368,1.0096391846338908,0.012696346614967312,0.05687102246702763,0.05105254602432251
74,2.8499999999999996,1.01080477261125,1.0093792769114176,0.012739588749905427,0.05607193761959411,0.06322412316004435
75,2.875,1.0103790334065754,1.0095074462890625,0.012613030671027668,0.057976971417142635,0.05085816923777262
76,2.9,1.010561003350375,1.0095748647054037,0.012665591179670995,0.058584042841928044,0.0638137420018514
77,2.925,1.0105682380408572,1.0091481920878091,0.012575117919397982,0.059993276738283925,0.058351290067036946
78,2.95,1.0104960173389368,1.0095961707433065,0.012567663322807404,0.058728330503430286,0.059370155493418376
79,2.975,1.0102417931305734,1.009773567199707,0.012558460043579862,0.055688471710472774,0.054224056879679364
80,3.0,1.0100586010782342,1.0099902327855428,0.012691499036785804,0.055779712702098645,0.050676934083302816
81,3.025,1.0101071806121291,1.0092572259902954,0.012754609833553173,0.05755093937589411,0.0606261928876241
82,3.05,1.01004574748926,1.0099407332738242,0.012648694216943623,0.0557090069118299,0.05572004699707031
83,3.0749999999999997,1.0096121183194613,1.0087624979019165,0.012756101815846929,0.053870701262825414,0.05840145826339722
84,3.0999999999999996,1.0096360036113805,1.0088310823440552,0.01261893074724235,0.05867250200740078,0.0524587550163269
85,3.125,1.0095548207467062,1.0094264039993286,0.012647828438433638,0.05655270391598082,0.05066110849380493
86,3.15,1.0096256014673333,1.0087802012761433,0.012543411451734994,0.059519359270731605,0.05506332524617513
87,3.175,1.0094158498027868,1.0084948530197144,0.012780302074002593,0.057384611531307826,0.057318942387898766
88,3.1999999999999997,1.0093923022621556,1.0089983390172323,0.01267427398931039,0.05559981039950722,0.05018418216705322
89,3.225,1.0093293468408417,1.0079629770914713,0.012766536275415043,0.05501833739197045,0.052887763500213625
90,3.25,1.0094477490793194,1.0083668047587078,0.012753211873142344,0.055166401101831804,0.05427063035964966
91,3.275,1.0090237244974103,1.0086597846349081,0.012697801841455593,0.05486370100891381,0.05104099416732788
92,3.3,1.0091924010996234,1.0089302212397258,0.012783897696226312,0.05381092907253065,0.05719067160288493
93,3.325,1.0089036239322864,1.0083323812484741,0.012655571006107749,0.05723223279651843,0.05409674819310506
94,3.3499999999999996,1.0089924782033552,1.0082668704986573,0.012702910223158828,0.054067735462857966,0.05708863878250122
95,3.3749999999999996,1.0088578697003816,1.0082393712997437,0.01265253354975006,0.05408648676621287,0.05591978200276693
96,3.4,1.0087284748177778,1.0082457599639894,0.01266418351468287,0.056314699223167015,0.05650066296259562
97,3.425,1.008912978808085,1.0084043995539347,0.012598001140512918,0.056091919413784094,0.06256614462534586
98,3.4499999999999997,1.0086345719956515,1.0078088499704996,0.01265752808971886,0.054486648877461755,0.054248713493347166
99,3.4749999999999996,1.0086648410997894,1.0075853678385416,0.012707019837932628,0.05339080736093354,0.05204973888397217
100,3.5,1.0084038426750586,1.007488483428955,0.012695294387377145,0.053167421709027204,0.052688481171925865
101,3.525,1.008612994997125,1.0075678532918295,0.01277080037379474,0.055190107052786305,0.053685537497202555
102,3.55,1.0083863869215313,1.007497023264567,0.012678945134475567,0.05519727354718928,0.05662304957707723
103,3.5749999999999997,1.0082499963860763,1.007480051358541,0.012660422345786763,0.053171160162540906,0.05297239748636882
104,3.6,1.0082648118169684,1.0079245087305704,0.012735727670553483,0.05433050970445599,0.04622606420516968
105,3.625,1.0080437741530568,1.0076092437108357,0.012638868123554347,0.05241450882794564,0.050130886872609456
106,3.65,1.0082156781648335,1.0079025402069093,0.012764507111161947,0.05256949653960111,0.05041765324274699
107,3.675,1.0078887969903778,1.0079867668151856,0.012600300252568303,0.05472268806424057,0.055753551801045735
108,3.7,1.007990473161664,1.0077511831919352,0.012648149484735832,0.05528098594096669,0.04884262466430664
109,3.725,1.0079708223928485,1.0075853640238444,0.012641748645065124,0.0542995404862521,0.0570080402692159
110,3.75,1.0078342015617772,1.007295892715454,0.012792661696411016,0.05425953477725648,0.056981094678243
111,3.775,1.0077627564647742,1.0072107168833415,0.012748823534631939,0.05499596576523363,0.05920826546351115
112,3.8000000000000003,1.0075483925300732,1.0074195988972983,0.012653248065657784,0.05377035259782222,0.05484455442428589
113,3.8249999999999997,1.0076887002576862,1.0075808095932006,0.012578284430137851,0.05337928407234058,0.05137038612365723
114,3.8499999999999996,1.0076584791886178,1.00685528977712,0.012798574230127167,0.050821883126309045,0.05214002068837484
115,3.8749999999999996,1.0074823526248597,1.0072144753138224,0.012845645054129133,0.05140698519087674,0.050755407333374025
116,3.8999999999999995,1.0075376168970476,1.0073179934819538,0.012842759506221404,0.05236599073911968,0.05171213404337565
117,3.925,1.0073625080710964,1.007570177078247,0.012735193638947971,0.05368340036325287,0.05273258113861084
118,3.9499999999999997,1.0073346327062238,1.0069531348546346,0.012759826411019292,0.05418076812175282,0.054297874132792155
119,3.9749999999999996,1.007274023173148,1.0075999822616577,0.012679983202171953,0.05371248232690912,0.05422226158777873
120,3.9999999999999996,1.0074372108526397,1.007755086263021,0.012797142812426675,0.05344721601720442,0.05580844227472941
121,4.025,1.0070983176649662,1.006416477839152,0.012731091808854489,0.053968831664637514,0.05193072748184204
122,4.05,1.0071121085819446,1.0071980085372925,0.012743805773948368,0.05324435428150913,0.05369516849517822
123,4.074999999999999,1.0068860459411353,1.0070036528905233,0.012785837020006095,0.05410560474897686,0.05550142844518026
124,4.1,1.0068728496400934,1.0070808143615724,0.012746825905745489,0.053300328371817605,0.056483864148457845
125,4.125,1.006835481660408,1.0068148673375448,0.012642001645868284,0.055498755881660866,0.054046067714691164
126,4.15,1.0072322090717785,1.007356496810913,0.012874947494974262,0.055896234119147584,0.05741631841659546
127,4.175,1.0070895667996322,1.0078503586451213,0.012639219619333744,0.05608461208510817,0.057521697362264
128,4.199999999999999,1.0068279035133227,1.007170951207479,0.012736526857996196,0.054373052044918664,0.0535516684850057
129,4.225,1.0067373235602128,1.00639949798584,0.012657069883587068,0.05458037732776842,0.05588501040140788
130,4.25,1.0067278374119808,1.0067238683700561,0.01277533711336161,0.05485451674043087,0.05295357004801432
131,4.275,1.0065640193537662,1.0070097153981528,0.012815951518060868,0.05473388713702821,0.060344425201416016
132,4.3,1.0067581419693796,1.0072933778762818,0.012674391501958955,0.05548749287923177,0.05703971656163533
133,4.325,1.006557770611947,1.0072670160929362,0.012798620232756724,0.05532370046983685,0.05661250670750936
134,4.35,1.0067635731780737,1.0068291689554851,0.01275992193530526,0.05394786496748004,0.04904300848642985
135,4.375,1.0066204090954964,1.0066758454640707,0.012764744916767405,0.05447578126505802,0.05667387962341309
136,4.4,1.006525816080863,1.006558076540629,0.012769550211989044,0.05475205664885671,0.05241303857167562
137,4.425000000000001,1.0065883846617583,1.00640806611379,0.012787980241080125,0.05400634937119066,0.05375865364074707
138,4.449999999999999,1.0063914145754094,1.0070418268839518,0.012719416281110361,0.054447914985188264,0.05243339459101359
139,4.475,1.0063841700135616,1.0069163789749145,0.01277029685754525,0.054542954319401794,0.054431355476379395
140,4.5,1.0062643767741688,1.0072851479848226,0.012814682387991955,0.0553312438078094,0.04951700433095296
141,4.5249999999999995,1.0062578048873365,1.0064883867899577,0.012740940396330858,0.05402497742468851,0.05274225759506226
142,4.55,1.0063368656426146,1.0064126507441202,0.012724393262544221,0.05384985481228745,0.052069639046986894
143,4.574999999999999,1.006307748326084,1.0070328744252524,0.012887110916015349,0.05449057057865879,0.05355482149124145
144,4.6,1.006428249091433,1.0069349301656088,0.012596792024478578,0.055142999674144544,0.05494181283315023
145,4.625,1.0058797232477288,1.0069242130915323,0.012809766743397503,0.0530329399276198,0.054098567326863606
146,4.65,1.006217634083932,1.0065088160832723,0.012942662840284277,0.05376284826010989,0.049441841284434
147,4.675,1.006066748133877,1.0063823080062866,0.012690561839885879,0.053615816107967444,0.05112282562255859
148,4.699999999999999,1.0059723771413167,1.006551480293274,0.012813026594161465,0.054065518111513375,0.050327128728230794
149,4.725,1.005956570591843,1.0061689195632935,0.012846839010715485,0.05345947527467159,0.050445188681284586
150,4.75,1.0060745738347372,1.0067099459966025,0.012853716382985575,0.0527062971466466,0.05517908509572347
151,4.775,1.0058607833092672,1.0064465099970499,0.012770624970919207,0.05225833537285788,0.05145095411936442
152,4.8,1.0057927237560875,1.00668967405955,0.01265862120034402,0.05229314681103355,0.04871588309605916
153,4.824999999999999,1.0059826830479137,1.0066160195668539,0.01285151466139053,0.05245690486305638,0.047879177729288735
154,4.85,1.0058732501247474,1.006572485923767,0.012750270049692246,0.0533117292303788,0.05119584004084269
155,4.875,1.005871145900927,1.006528429667155,0.012708478233009054,0.05340529943767347,0.05165169048309326
156,4.9,1.0057406279915257,1.0060606094996134,0.012778378879553394,0.052316625394319236,0.049868903001149496
157,4.925,1.0056832469973649,1.0063658622105915,0.01291099315005959,0.051882983701270924,0.05577172088623047
158,4.95,1.005594158239532,1.006407533009847,0.012759312649567922,0.05282271663766158,0.052402835845947265
159,4.975,1.0057059008447748,1.00583447488149,0.012704744947322629,0.053002830404984325,0.052215819517771406
160,5.0,1.0054152346661216,1.0059041891098022,0.012869199701241757,0.05178826734475922,0.04997931226094564
161,5.0,1.0055889265997369,1.006408631324768,0.012707222281971521,0.052105050078609536,0.05184874852498372
162,5.0,1.0055332807072421,1.0056691567103069,0.012817751793223515,0.05361883163452148,0.05486173311869303
163,5.0,1.0055620913421899,1.005979706764221,0.012782813644461464,0.0537508337539539,0.05480320851008098
164,5.0,1.0054575554362515,1.0057956399917602,0.012783206737093758,0.052327273703458015,0.05110119517644247
165,5.0,1.005230875550655,1.0059711313247681,0.012865595735348108,0.0528410967274716,0.046981964906056724
166,5.0,1.00539306640625,1.005646493911743,0.012849068687281065,0.05201415220059846,0.055158645470937094
167,5.0,1.0051920145436337,1.0058568277359008,0.012858462995081617,0.05329013732441685,0.05076151974995931
168,5.0,1.0054220460925185,1.0063685534795126,0.012804184210666439,0.05214676072304709,0.05303665908177694
169,5.0,1.0053163423036273,1.0055364742279054,0.012802623637870216,0.05162016548190201,0.04996013561884562
170,5.0,1.0051547070553428,1.0057242447535197,0.012737927677338584,0.05145581431974444,0.05360655943552653
171,5.0,1.005336843423676,1.0058947919209797,0.012659910413714354,0.052200712095227156,0.05200572331746419
172,5.0,1.0052496945063274,1.0059323873519896,0.012849728956034309,0.05185482060281854,0.053201342582702635
173,5.0,1.005282111142811,1.0059777288436889,0.012750880871948443,0.04989124851896052,0.04994910860061646
174,5.0,1.0050357589052434,1.0058812869389853,0.012869659351675134,0.05029808870114778,0.049733990828196205
175,5.0,1.0051793496817873,1.0064407841364542,0.0127641096593518,0.050066976128963,0.04847533162434896
176,5.0,1.0050951759773388,1.0055493574142456,0.012843539074324724,0.04984592430215133,0.047903321901957195
177,5.0,1.0050067693978024,1.005619714419047,0.012906405088410042,0.04910114167865954,0.0544055020014445
178,5.0,1.0048596385487338,1.0056581103006998,0.012813114311350019,0.04940729322768094,0.050687352180480955
179,5.0,1.0048517578526548,1.0052729609807332,0.012820274794833702,0.04825736485029522,0.05189898570378621
180,5.0,1.0047961932399816,1.0054667453765869,0.01271914212222685,0.047728238808481316,0.04657947810490926
181,5.0,1.0049092985370702,1.0052180916468303,0.012836675903776235,0.048302525963699605,0.04798026021321614
182,5.0,1.0047790927217717,1.005724300702413,0.012866395878817952,0.04839587327890229,0.04585624392827352
183,5.0,1.0048963284408836,1.0067263247172038,0.01286484362838561,0.047049261854405985,0.05104811016718547
184,5.0,1.0048246301433497,1.0053018703460694,0.012874491362718114,0.04881406103100693,0.04866446987787883
185,5.0,1.0047799105895192,1.0056311457951863,0.012775146648026349,0.048175571926853115,0.048475086053212484
186,5.0,1.0048538169191594,1.005250184694926,0.012795963834252274,0.049088877577530714,0.0498410431543986
187,5.0,1.0047331939998425,1.0052376448313396,0.012769219148315882,0.047690834120700236,0.045581091086069746
188,5.0,1.0045813790371543,1.0052335427602133,0.012860016609754478,0.047331199261180144,0.04936700677871704
189,5.0,1.00457071551942,1.005551957130432,0.01284660473570489,0.04855829297450551,0.04713562949498495
190,5.0,1.0045727440683465,1.0050680030186971,0.01274144753709174,0.04696076100332695,0.047957056363423664
191,5.0,1.004669726488883,1.0052159783045451,0.012786147234079085,0.04751150789595487,0.04777148914337158
192,5.0,1.0046649017166673,1.0054989697138468,0.012789165003911446,0.04718589483227646,0.04818804740905762
193,5.0,1.0045011304721498,1.0050444704691568,0.01261366657461775,0.04531736231686776,0.04663273413976034
194,5.0,1.0043278615014595,1.0050065205891927,0.012892965812954986,0.045270968663065056,0.041759952863057455
195,5.0,1.0044996000089144,1.0053824507395426,0.012727727554738522,0.04541481335957845,0.04181366411844889
196,5.0,1.0045045738052905,1.005285416285197,0.012906157956050154,0.045038619342603184,0.047180952390034996
197,5.0,1.0044562231281347,1.0048712793986003,0.012828171733701437,0.04624964634577433,0.04414207585652669
198,5.0,1.004311425694248,1.0053725159962972,0.012721352500612276,0.0451157642498351,0.041355034192403155
199,5.0,1.0043424024916532,1.0049570824305216,0.01285135484702493,0.04389239332132172,0.04065392843882243
200,5.0,1.0044293355272527,1.0050557168324787,0.012891206348478271,0.04525073367670963,0.04576297616958618
